timestamp, x, y, z, mag, azimuth, altitude
11:43:35.745,  -0.1302,   0.2499,   0.2216,   0.3585,  228.445,  242.480
11:43:35.958,  -0.1302,   0.2500,   0.2216,   0.3585,  228.445,  242.480
11:43:36.066,  -0.1302,   0.2500,   0.2215,   0.3585,  228.463,  242.486
11:43:36.067,  -0.1302,   0.2500,   0.2215,   0.3585,  228.463,  242.486
11:43:36.068,  -0.1303,   0.2500,   0.2215,   0.3585,  228.463,  242.486
11:43:36.390,  -0.1303,   0.2499,   0.2215,   0.3585,  228.463,  242.486
11:43:36.391,  -0.1303,   0.2499,   0.2215,   0.3585,  228.453,  242.469
11:43:36.392,  -0.1303,   0.2499,   0.2215,   0.3585,  228.453,  242.469
11:43:36.393,  -0.1303,   0.2499,   0.2215,   0.3585,  228.453,  242.469
11:43:36.717,  -0.1303,   0.2500,   0.2215,   0.3586,  228.453,  242.469
11:43:36.718,  -0.1303,   0.2500,   0.2214,   0.3585,  228.479,  242.467
11:43:36.719,  -0.1303,   0.2500,   0.2214,   0.3585,  228.479,  242.467
11:43:36.720,  -0.1304,   0.2500,   0.2214,   0.3585,  228.479,  242.467
11:43:37.043,  -0.1304,   0.2501,   0.2214,   0.3585,  228.479,  242.467
11:43:37.044,  -0.1304,   0.2501,   0.2213,   0.3585,  228.490,  242.467
11:43:37.045,  -0.1304,   0.2501,   0.2213,   0.3585,  228.490,  242.467
11:43:37.046,  -0.1303,   0.2501,   0.2213,   0.3585,  228.490,  242.467
11:43:37.382,  -0.1303,   0.2500,   0.2213,   0.3584,  228.490,  242.467
11:43:37.383,  -0.1303,   0.2500,   0.2215,   0.3585,  228.456,  242.470
11:43:37.384,  -0.1303,   0.2500,   0.2215,   0.3585,  228.456,  242.470
11:43:37.489,  -0.1304,   0.2500,   0.2215,   0.3586,  228.456,  242.470
11:43:37.706,  -0.1304,   0.2500,   0.2215,   0.3586,  228.456,  242.470
11:43:37.815,  -0.1304,   0.2500,   0.2213,   0.3584,  228.476,  242.450
11:43:37.816,  -0.1304,   0.2500,   0.2213,   0.3584,  228.476,  242.450
11:43:37.817,  -0.1305,   0.2500,   0.2213,   0.3585,  228.476,  242.450
11:43:38.038,  -0.1305,   0.2498,   0.2213,   0.3584,  228.476,  242.450
11:43:38.143,  -0.1305,   0.2498,   0.2212,   0.3583,  228.477,  242.428
11:43:38.144,  -0.1305,   0.2498,   0.2212,   0.3583,  228.477,  242.428
11:43:38.145,  -0.1305,   0.2498,   0.2212,   0.3583,  228.477,  242.428
11:43:38.469,  -0.1305,   0.2498,   0.2212,   0.3583,  228.477,  242.428
11:43:38.470,  -0.1305,   0.2498,   0.2211,   0.3582,  228.486,  242.411
11:43:38.471,  -0.1305,   0.2498,   0.2211,   0.3582,  228.486,  242.411
11:43:38.472,  -0.1306,   0.2498,   0.2211,   0.3582,  228.486,  242.411
11:43:38.793,  -0.1306,   0.2498,   0.2211,   0.3583,  228.486,  242.411
11:43:38.794,  -0.1306,   0.2498,   0.2209,   0.3581,  228.521,  242.406
11:43:38.796,  -0.1306,   0.2498,   0.2209,   0.3581,  228.521,  242.406
11:43:38.797,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.406
11:43:39.134,  -0.1305,   0.2499,   0.2209,   0.3582,  228.521,  242.406
11:43:39.135,  -0.1305,   0.2499,   0.2209,   0.3582,  228.528,  242.423
11:43:39.136,  -0.1305,   0.2499,   0.2209,   0.3582,  228.528,  242.423
11:43:39.240,  -0.1305,   0.2499,   0.2209,   0.3581,  228.528,  242.423
11:43:39.455,  -0.1305,   0.2498,   0.2209,   0.3581,  228.528,  242.423
11:43:39.456,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.428
11:43:39.458,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.428
11:43:39.565,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.428
11:43:39.784,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.428
11:43:39.894,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.419
11:43:39.895,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.419
11:43:39.897,  -0.1306,   0.2498,   0.2209,   0.3581,  228.517,  242.419
11:43:40.113,  -0.1306,   0.2497,   0.2209,   0.3580,  228.517,  242.419
11:43:40.225,  -0.1306,   0.2497,   0.2208,   0.3580,  228.515,  242.383
11:43:40.227,  -0.1306,   0.2497,   0.2208,   0.3580,  228.515,  242.383
11:43:40.228,  -0.1306,   0.2497,   0.2208,   0.3579,  228.515,  242.383
11:43:40.548,  -0.1306,   0.2498,   0.2208,   0.3580,  228.515,  242.383
11:43:40.549,  -0.1306,   0.2498,   0.2209,   0.3581,  228.521,  242.403
11:43:40.550,  -0.1306,   0.2498,   0.2209,   0.3581,  228.521,  242.403
11:43:40.551,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.403
11:43:40.876,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.403
11:43:40.877,  -0.1305,   0.2498,   0.2209,   0.3581,  228.509,  242.414
11:43:40.879,  -0.1305,   0.2498,   0.2209,   0.3581,  228.509,  242.414
11:43:40.880,  -0.1306,   0.2498,   0.2209,   0.3581,  228.509,  242.414
11:43:41.200,  -0.1306,   0.2498,   0.2209,   0.3581,  228.509,  242.414
11:43:41.201,  -0.1306,   0.2498,   0.2209,   0.3581,  228.517,  242.408
11:43:41.202,  -0.1306,   0.2498,   0.2209,   0.3581,  228.517,  242.408
11:43:41.310,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.408
11:43:41.527,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.408
11:43:41.530,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.425
11:43:41.637,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.425
11:43:41.638,  -0.1306,   0.2498,   0.2209,   0.3581,  228.521,  242.425
11:43:41.870,  -0.1306,   0.2498,   0.2209,   0.3580,  228.521,  242.425
11:43:41.871,  -0.1306,   0.2498,   0.2209,   0.3580,  228.514,  242.403
11:43:41.976,  -0.1306,   0.2498,   0.2209,   0.3580,  228.514,  242.403
11:43:41.978,  -0.1305,   0.2498,   0.2209,   0.3580,  228.514,  242.403
11:43:42.195,  -0.1305,   0.2497,   0.2209,   0.3580,  228.514,  242.403
11:43:42.303,  -0.1305,   0.2497,   0.2210,   0.3581,  228.488,  242.402
11:43:42.304,  -0.1305,   0.2497,   0.2210,   0.3581,  228.488,  242.402
11:43:42.305,  -0.1304,   0.2497,   0.2210,   0.3581,  228.488,  242.402
11:43:42.633,  -0.1304,   0.2498,   0.2210,   0.3582,  228.488,  242.402
11:43:42.634,  -0.1304,   0.2498,   0.2209,   0.3581,  228.521,  242.433
11:43:42.635,  -0.1304,   0.2498,   0.2209,   0.3581,  228.521,  242.433
11:43:42.636,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.433
11:43:42.962,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.433
11:43:42.963,  -0.1305,   0.2498,   0.2209,   0.3581,  228.506,  242.411
11:43:42.964,  -0.1305,   0.2498,   0.2209,   0.3581,  228.506,  242.411
11:43:42.965,  -0.1305,   0.2498,   0.2209,   0.3581,  228.506,  242.411
11:43:43.288,  -0.1305,   0.2498,   0.2209,   0.3581,  228.506,  242.411
11:43:43.289,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.419
11:43:43.290,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.419
11:43:43.397,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.419
11:43:43.614,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.419
11:43:43.615,  -0.1305,   0.2498,   0.2210,   0.3581,  228.502,  242.417
11:43:43.720,  -0.1305,   0.2498,   0.2210,   0.3581,  228.502,  242.417
11:43:43.721,  -0.1305,   0.2498,   0.2210,   0.3581,  228.502,  242.417
11:43:43.937,  -0.1305,   0.2497,   0.2210,   0.3581,  228.502,  242.417
11:43:44.046,  -0.1305,   0.2497,   0.2209,   0.3581,  228.499,  242.411
11:43:44.047,  -0.1305,   0.2497,   0.2209,   0.3581,  228.499,  242.411
11:43:44.049,  -0.1306,   0.2497,   0.2209,   0.3581,  228.499,  242.411
11:43:44.384,  -0.1306,   0.2497,   0.2209,   0.3580,  228.499,  242.411
11:43:44.385,  -0.1306,   0.2497,   0.2210,   0.3581,  228.488,  242.394
11:43:44.386,  -0.1306,   0.2497,   0.2210,   0.3581,  228.488,  242.394
11:43:44.387,  -0.1306,   0.2497,   0.2210,   0.3581,  228.488,  242.394
11:43:44.713,  -0.1306,   0.2498,   0.2210,   0.3582,  228.488,  242.394
11:43:44.714,  -0.1306,   0.2498,   0.2208,   0.3580,  228.529,  242.400
11:43:44.715,  -0.1306,   0.2498,   0.2208,   0.3580,  228.529,  242.400
11:43:44.717,  -0.1305,   0.2498,   0.2208,   0.3580,  228.529,  242.400
11:43:45.036,  -0.1305,   0.2498,   0.2208,   0.3580,  228.529,  242.400
11:43:45.038,  -0.1305,   0.2498,   0.2209,   0.3581,  228.525,  242.417
11:43:45.039,  -0.1305,   0.2498,   0.2209,   0.3581,  228.525,  242.417
11:43:45.041,  -0.1304,   0.2498,   0.2209,   0.3581,  228.525,  242.417
11:43:45.364,  -0.1304,   0.2498,   0.2209,   0.3580,  228.525,  242.417
11:43:45.365,  -0.1304,   0.2498,   0.2210,   0.3581,  228.505,  242.430
11:43:45.366,  -0.1304,   0.2498,   0.2210,   0.3581,  228.505,  242.430
11:43:45.471,  -0.1304,   0.2498,   0.2210,   0.3581,  228.505,  242.430
11:43:45.688,  -0.1304,   0.2498,   0.2210,   0.3581,  228.505,  242.430
11:43:45.796,  -0.1304,   0.2498,   0.2209,   0.3580,  228.506,  242.425
11:43:45.798,  -0.1304,   0.2498,   0.2209,   0.3580,  228.506,  242.425
11:43:45.799,  -0.1306,   0.2498,   0.2209,   0.3581,  228.506,  242.425
11:43:46.013,  -0.1306,   0.2498,   0.2209,   0.3581,  228.506,  242.425
11:43:46.121,  -0.1306,   0.2498,   0.2208,   0.3580,  228.518,  242.403
11:43:46.122,  -0.1306,   0.2498,   0.2208,   0.3580,  228.518,  242.403
11:43:46.123,  -0.1306,   0.2498,   0.2208,   0.3581,  228.518,  242.403
11:43:46.461,  -0.1306,   0.2496,   0.2208,   0.3580,  228.518,  242.403
11:43:46.462,  -0.1306,   0.2496,   0.2208,   0.3580,  228.504,  242.375
11:43:46.462,  -0.1306,   0.2496,   0.2208,   0.3580,  228.504,  242.375
11:43:46.463,  -0.1305,   0.2496,   0.2208,   0.3579,  228.504,  242.375
11:43:46.787,  -0.1305,   0.2499,   0.2208,   0.3581,  228.504,  242.375
11:43:46.788,  -0.1305,   0.2499,   0.2208,   0.3581,  228.539,  242.428
11:43:46.788,  -0.1305,   0.2499,   0.2208,   0.3581,  228.539,  242.428
11:43:46.788,  -0.1305,   0.2499,   0.2208,   0.3581,  228.539,  242.428
11:43:47.114,  -0.1305,   0.2499,   0.2208,   0.3581,  228.539,  242.428
11:43:47.115,  -0.1305,   0.2499,   0.2209,   0.3581,  228.528,  242.425
11:43:47.115,  -0.1305,   0.2499,   0.2209,   0.3581,  228.528,  242.425
11:43:47.116,  -0.1305,   0.2499,   0.2209,   0.3581,  228.528,  242.425
11:43:47.441,  -0.1305,   0.2499,   0.2209,   0.3582,  228.528,  242.425
11:43:47.441,  -0.1305,   0.2499,   0.2209,   0.3582,  228.523,  242.431
11:43:47.548,  -0.1305,   0.2499,   0.2209,   0.3582,  228.523,  242.431
11:43:47.549,  -0.1305,   0.2499,   0.2209,   0.3582,  228.523,  242.431
11:43:47.768,  -0.1305,   0.2498,   0.2209,   0.3581,  228.523,  242.431
11:43:47.769,  -0.1305,   0.2498,   0.2209,   0.3581,  228.510,  242.411
11:43:47.876,  -0.1305,   0.2498,   0.2209,   0.3581,  228.510,  242.411
11:43:47.877,  -0.1305,   0.2498,   0.2209,   0.3581,  228.510,  242.411
11:43:48.091,  -0.1305,   0.2498,   0.2209,   0.3581,  228.510,  242.411
11:43:48.309,  -0.1305,   0.2498,   0.2210,   0.3581,  228.502,  242.411
11:43:48.310,  -0.1305,   0.2498,   0.2210,   0.3581,  228.502,  242.411
11:43:48.310,  -0.1306,   0.2498,   0.2210,   0.3582,  228.502,  242.411
11:43:48.539,  -0.1306,   0.2497,   0.2210,   0.3581,  228.502,  242.411
11:43:48.539,  -0.1306,   0.2497,   0.2210,   0.3581,  228.488,  242.391
11:43:48.540,  -0.1306,   0.2497,   0.2210,   0.3581,  228.488,  242.391
11:43:48.540,  -0.1305,   0.2497,   0.2210,   0.3581,  228.488,  242.391
11:43:48.864,  -0.1305,   0.2498,   0.2210,   0.3581,  228.488,  242.391
11:43:48.865,  -0.1305,   0.2498,   0.2208,   0.3580,  228.518,  242.408
11:43:48.865,  -0.1305,   0.2498,   0.2208,   0.3580,  228.518,  242.408
11:43:48.866,  -0.1305,   0.2498,   0.2208,   0.3580,  228.518,  242.408
11:43:49.192,  -0.1305,   0.2498,   0.2208,   0.3581,  228.518,  242.408
11:43:49.192,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.414
11:43:49.193,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.414
11:43:49.193,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.414
11:43:49.520,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.414
11:43:49.520,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.414
11:43:49.629,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.414
11:43:49.630,  -0.1306,   0.2498,   0.2209,   0.3581,  228.517,  242.414
11:43:49.844,  -0.1306,   0.2498,   0.2209,   0.3581,  228.517,  242.414
11:43:49.952,  -0.1306,   0.2498,   0.2209,   0.3581,  228.506,  242.406
11:43:49.953,  -0.1306,   0.2498,   0.2209,   0.3581,  228.506,  242.406
11:43:49.953,  -0.1305,   0.2498,   0.2209,   0.3581,  228.506,  242.406
11:43:50.167,  -0.1305,   0.2498,   0.2209,   0.3581,  228.506,  242.406
11:43:50.399,  -0.1305,   0.2498,   0.2209,   0.3581,  228.510,  242.408
11:43:50.400,  -0.1305,   0.2498,   0.2209,   0.3581,  228.510,  242.408
11:43:50.401,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.408
11:43:50.619,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.408
11:43:50.619,  -0.1306,   0.2498,   0.2209,   0.3581,  228.521,  242.403
11:43:50.620,  -0.1306,   0.2498,   0.2209,   0.3581,  228.521,  242.403
11:43:50.620,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.403
11:43:50.941,  -0.1305,   0.2498,   0.2209,   0.3580,  228.521,  242.403
11:43:50.942,  -0.1305,   0.2498,   0.2209,   0.3580,  228.510,  242.419
11:43:50.942,  -0.1305,   0.2498,   0.2209,   0.3580,  228.510,  242.419
11:43:50.943,  -0.1305,   0.2498,   0.2209,   0.3580,  228.510,  242.419
11:43:51.271,  -0.1305,   0.2499,   0.2209,   0.3581,  228.510,  242.419
11:43:51.271,  -0.1305,   0.2499,   0.2208,   0.3581,  228.532,  242.425
11:43:51.272,  -0.1305,   0.2499,   0.2208,   0.3581,  228.532,  242.425
11:43:51.272,  -0.1304,   0.2499,   0.2208,   0.3581,  228.532,  242.425
11:43:51.597,  -0.1304,   0.2498,   0.2208,   0.3581,  228.532,  242.425
11:43:51.598,  -0.1304,   0.2498,   0.2210,   0.3582,  228.505,  242.433
11:43:51.705,  -0.1304,   0.2498,   0.2210,   0.3582,  228.505,  242.433
11:43:51.705,  -0.1305,   0.2498,   0.2210,   0.3582,  228.505,  242.433
11:43:51.922,  -0.1305,   0.2498,   0.2210,   0.3581,  228.505,  242.433
11:43:52.030,  -0.1305,   0.2498,   0.2209,   0.3580,  228.510,  242.414
11:43:52.031,  -0.1305,   0.2498,   0.2209,   0.3580,  228.510,  242.414
11:43:52.031,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.414
11:43:52.358,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.414
11:43:52.359,  -0.1306,   0.2498,   0.2209,   0.3581,  228.506,  242.392
11:43:52.359,  -0.1306,   0.2498,   0.2209,   0.3581,  228.506,  242.392
11:43:52.359,  -0.1306,   0.2498,   0.2209,   0.3581,  228.506,  242.392
11:43:52.686,  -0.1306,   0.2497,   0.2209,   0.3581,  228.506,  242.392
11:43:52.687,  -0.1306,   0.2497,   0.2209,   0.3581,  228.499,  242.389
11:43:52.687,  -0.1306,   0.2497,   0.2209,   0.3581,  228.499,  242.389
11:43:52.687,  -0.1305,   0.2497,   0.2209,   0.3581,  228.499,  242.389
11:43:53.013,  -0.1305,   0.2498,   0.2209,   0.3581,  228.499,  242.389
11:43:53.013,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.419
11:43:53.013,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.419
11:43:53.014,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.419
11:43:53.351,  -0.1305,   0.2499,   0.2209,   0.3582,  228.517,  242.419
11:43:53.352,  -0.1305,   0.2499,   0.2208,   0.3581,  228.539,  242.428
11:43:53.352,  -0.1305,   0.2499,   0.2208,   0.3581,  228.539,  242.428
11:43:53.459,  -0.1306,   0.2499,   0.2208,   0.3581,  228.539,  242.428
11:43:53.674,  -0.1306,   0.2497,   0.2208,   0.3580,  228.539,  242.428
11:43:53.675,  -0.1306,   0.2497,   0.2209,   0.3580,  228.507,  242.400
11:43:53.783,  -0.1306,   0.2497,   0.2209,   0.3580,  228.507,  242.400
11:43:53.784,  -0.1305,   0.2497,   0.2209,   0.3580,  228.507,  242.400
11:43:53.998,  -0.1305,   0.2498,   0.2209,   0.3581,  228.507,  242.400
11:43:54.108,  -0.1305,   0.2498,   0.2209,   0.3581,  228.510,  242.408
11:43:54.108,  -0.1305,   0.2498,   0.2209,   0.3581,  228.510,  242.408
11:43:54.109,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.408
11:43:54.433,  -0.1306,   0.2497,   0.2209,   0.3580,  228.510,  242.408
11:43:54.434,  -0.1306,   0.2497,   0.2209,   0.3581,  228.496,  242.378
11:43:54.434,  -0.1306,   0.2497,   0.2209,   0.3581,  228.496,  242.378
11:43:54.435,  -0.1306,   0.2497,   0.2209,   0.3580,  228.496,  242.378
11:43:54.772,  -0.1306,   0.2498,   0.2209,   0.3581,  228.496,  242.378
11:43:54.772,  -0.1306,   0.2498,   0.2209,   0.3581,  228.518,  242.406
11:43:54.774,  -0.1306,   0.2498,   0.2209,   0.3581,  228.518,  242.406
11:43:54.774,  -0.1306,   0.2498,   0.2209,   0.3581,  228.518,  242.406
11:43:55.099,  -0.1306,   0.2498,   0.2209,   0.3581,  228.518,  242.406
11:43:55.100,  -0.1306,   0.2498,   0.2207,   0.3580,  228.537,  242.408
11:43:55.101,  -0.1306,   0.2498,   0.2207,   0.3580,  228.537,  242.408
11:43:55.101,  -0.1306,   0.2498,   0.2207,   0.3580,  228.537,  242.408
11:43:55.426,  -0.1306,   0.2498,   0.2207,   0.3580,  228.537,  242.408
11:43:55.426,  -0.1306,   0.2498,   0.2209,   0.3581,  228.521,  242.411
11:43:55.427,  -0.1306,   0.2498,   0.2209,   0.3581,  228.521,  242.411
11:43:55.535,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.411
11:43:55.751,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.411
11:43:55.751,  -0.1305,   0.2498,   0.2209,   0.3581,  228.518,  242.411
11:43:55.860,  -0.1305,   0.2498,   0.2209,   0.3581,  228.518,  242.411
11:43:55.860,  -0.1306,   0.2498,   0.2209,   0.3581,  228.518,  242.411
11:43:56.074,  -0.1306,   0.2498,   0.2209,   0.3581,  228.518,  242.411
11:43:56.292,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.397
11:43:56.293,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.397
11:43:56.293,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.397
11:43:56.511,  -0.1306,   0.2496,   0.2209,   0.3580,  228.510,  242.397
11:43:56.511,  -0.1306,   0.2496,   0.2209,   0.3580,  228.500,  242.391
11:43:56.512,  -0.1306,   0.2496,   0.2209,   0.3580,  228.500,  242.391
11:43:56.513,  -0.1306,   0.2496,   0.2209,   0.3580,  228.500,  242.391
11:43:56.852,  -0.1306,   0.2498,   0.2209,   0.3581,  228.500,  242.391
11:43:56.852,  -0.1306,   0.2498,   0.2208,   0.3581,  228.529,  242.403
11:43:56.853,  -0.1306,   0.2498,   0.2208,   0.3581,  228.529,  242.403
11:43:56.853,  -0.1305,   0.2498,   0.2208,   0.3580,  228.529,  242.403
11:43:57.176,  -0.1305,   0.2498,   0.2208,   0.3580,  228.529,  242.403
11:43:57.176,  -0.1305,   0.2498,   0.2210,   0.3582,  228.505,  242.414
11:43:57.177,  -0.1305,   0.2498,   0.2210,   0.3582,  228.505,  242.414
11:43:57.177,  -0.1305,   0.2498,   0.2210,   0.3582,  228.505,  242.414
11:43:57.501,  -0.1305,   0.2498,   0.2210,   0.3582,  228.505,  242.414
11:43:57.502,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.417
11:43:57.609,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.417
11:43:57.610,  -0.1305,   0.2498,   0.2209,   0.3581,  228.517,  242.417
11:43:57.824,  -0.1305,   0.2496,   0.2209,   0.3580,  228.517,  242.417
11:43:57.934,  -0.1305,   0.2496,   0.2209,   0.3580,  228.488,  242.397
11:43:57.934,  -0.1305,   0.2496,   0.2209,   0.3580,  228.488,  242.397
11:43:57.935,  -0.1305,   0.2496,   0.2209,   0.3580,  228.488,  242.397
11:43:58.167,  -0.1305,   0.2497,   0.2209,   0.3581,  228.488,  242.397
11:43:58.291,  -0.1305,   0.2497,   0.2208,   0.3580,  228.515,  242.402
11:43:58.292,  -0.1305,   0.2497,   0.2208,   0.3580,  228.515,  242.402
11:43:58.292,  -0.1306,   0.2497,   0.2208,   0.3580,  228.515,  242.402
11:43:58.509,  -0.1306,   0.2497,   0.2208,   0.3580,  228.515,  242.402
11:43:58.617,  -0.1306,   0.2497,   0.2208,   0.3580,  228.515,  242.400
11:43:58.618,  -0.1306,   0.2497,   0.2208,   0.3580,  228.515,  242.400
11:43:58.618,  -0.1306,   0.2497,   0.2208,   0.3580,  228.515,  242.400
11:43:58.945,  -0.1306,   0.2498,   0.2208,   0.3581,  228.515,  242.400
11:43:58.945,  -0.1306,   0.2498,   0.2208,   0.3580,  228.533,  242.403
11:43:58.945,  -0.1306,   0.2498,   0.2208,   0.3580,  228.533,  242.403
11:43:58.947,  -0.1306,   0.2498,   0.2208,   0.3580,  228.533,  242.403
11:43:59.268,  -0.1306,   0.2497,   0.2208,   0.3580,  228.533,  242.403
11:43:59.269,  -0.1306,   0.2497,   0.2209,   0.3580,  228.511,  242.394
11:43:59.269,  -0.1306,   0.2497,   0.2209,   0.3580,  228.511,  242.394
11:43:59.270,  -0.1305,   0.2497,   0.2209,   0.3580,  228.511,  242.394
11:43:59.592,  -0.1305,   0.2498,   0.2209,   0.3581,  228.511,  242.394
11:43:59.592,  -0.1305,   0.2498,   0.2208,   0.3580,  228.532,  242.428
11:43:59.593,  -0.1305,   0.2498,   0.2208,   0.3580,  228.532,  242.428
11:43:59.700,  -0.1305,   0.2498,   0.2208,   0.3580,  228.532,  242.428
11:43:59.919,  -0.1305,   0.2498,   0.2208,   0.3580,  228.532,  242.428
11:43:59.920,  -0.1305,   0.2498,   0.2209,   0.3581,  228.514,  242.422
11:44:00.027,  -0.1305,   0.2498,   0.2209,   0.3581,  228.514,  242.422
11:44:00.027,  -0.1306,   0.2498,   0.2209,   0.3581,  228.514,  242.422
11:44:00.245,  -0.1306,   0.2498,   0.2209,   0.3581,  228.514,  242.422
11:44:00.354,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.403
11:44:00.354,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.403
11:44:00.355,  -0.1306,   0.2498,   0.2209,   0.3581,  228.510,  242.403
11:44:00.697,  -0.1306,   0.2497,   0.2209,   0.3580,  228.510,  242.403
11:44:00.698,  -0.1306,   0.2497,   0.2209,   0.3581,  228.492,  242.389
11:44:00.698,  -0.1306,   0.2497,   0.2209,   0.3581,  228.492,  242.389
11:44:00.699,  -0.1305,   0.2497,   0.2209,   0.3580,  228.492,  242.389
11:44:01.028,  -0.1305,   0.2498,   0.2209,   0.3581,  228.492,  242.389
11:44:01.028,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.422
11:44:01.029,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.422
11:44:01.029,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.422
11:44:01.367,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.422
11:44:01.368,  -0.1305,   0.2498,   0.2209,   0.3581,  228.525,  242.417
11:44:01.368,  -0.1305,   0.2498,   0.2209,   0.3581,  228.525,  242.417
11:44:01.369,  -0.1306,   0.2498,   0.2209,   0.3581,  228.525,  242.417
11:44:01.696,  -0.1306,   0.2499,   0.2209,   0.3581,  228.525,  242.417
11:44:01.696,  -0.1306,   0.2499,   0.2209,   0.3582,  228.516,  242.409
11:44:01.697,  -0.1306,   0.2499,   0.2209,   0.3582,  228.516,  242.409
11:44:01.697,  -0.1306,   0.2499,   0.2209,   0.3582,  228.516,  242.409
11:44:02.025,  -0.1306,   0.2497,   0.2209,   0.3581,  228.516,  242.409
11:44:02.025,  -0.1306,   0.2497,   0.2209,   0.3580,  228.507,  242.391
11:44:02.026,  -0.1306,   0.2497,   0.2209,   0.3580,  228.507,  242.391
11:44:02.134,  -0.1305,   0.2497,   0.2209,   0.3580,  228.507,  242.391
11:44:02.349,  -0.1305,   0.2496,   0.2209,   0.3579,  228.507,  242.391
11:44:02.349,  -0.1305,   0.2496,   0.2208,   0.3579,  228.504,  242.408
11:44:02.460,  -0.1305,   0.2496,   0.2208,   0.3579,  228.504,  242.408
11:44:02.460,  -0.1306,   0.2496,   0.2208,   0.3579,  228.504,  242.408
11:44:02.674,  -0.1306,   0.2498,   0.2208,   0.3581,  228.504,  242.408
11:44:02.782,  -0.1306,   0.2498,   0.2209,   0.3581,  228.514,  242.406
11:44:02.782,  -0.1306,   0.2498,   0.2209,   0.3581,  228.514,  242.406
11:44:02.783,  -0.1306,   0.2498,   0.2209,   0.3581,  228.514,  242.406
11:44:03.107,  -0.1306,   0.2498,   0.2209,   0.3581,  228.514,  242.406
11:44:03.107,  -0.1306,   0.2498,   0.2208,   0.3580,  228.533,  242.408
11:44:03.107,  -0.1306,   0.2498,   0.2208,   0.3580,  228.533,  242.408
11:44:03.108,  -0.1305,   0.2498,   0.2208,   0.3580,  228.533,  242.408
11:44:03.436,  -0.1305,   0.2498,   0.2208,   0.3580,  228.533,  242.408
11:44:03.437,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.417
11:44:03.437,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.417
11:44:03.438,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.417
11:44:03.765,  -0.1305,   0.2498,   0.2209,   0.3581,  228.521,  242.417
11:44:03.765,  -0.1305,   0.2498,   0.2210,   0.3582,  228.509,  242.428
11:44:03.765,  -0.1305,   0.2498,   0.2210,   0.3582,  228.509,  242.428
11:44:03.872,  -0.1306,   0.2498,   0.2210,   0.3582,  228.509,  242.428
